KIC_ID,KOI_ID,Planet_Radius,Planet_Radius_err_upper,Planet_Radius_err_lower,Incident_Flux,Incident_Flux_err_upper,Incident_Flux_err_lower,AO_Binary_Flag
5599774,K02337.01,2.50478255783237,0.724398547560686,0.243997683639053,79.0295504342827,6.59426168962351,5.99779577002178,0
8099138,K02338.01,2.66686912224987,0.201575424899648,0.459724417817345,8.30161464688299,0.462102694886158,0.436497707278251,0
7033233,K02339.01,1.11794009856431,0.111912015127561,0.051592645066822,267.142349192773,10.2390075844873,9.78548298314375,0
8681734,K02340.01,1.43900718123732,0.0951743233524994,0.0811978332862744,108.068858298807,4.59381764269611,4.38883658805877,0
8247771,K02344.01,1.07413117011412,0.103456628382386,0.0850857909125206,544.533982169534,28.2875239365946,26.7724562192734,0
5629538,K02345.01,1.91170126390615,0.259970244785173,0.258999833190339,89.4309390498961,5.40113706222771,5.06742208290312,0
8561231,K02346.01,2.85557327420674,0.252601224761296,0.587266686448669,23.875875118442,2.33446342956837,2.09978718962891,0
8235924,K02347.01,1.21604275893839,0.0384628257817248,0.0560557189392733,723.806282175285,73.969395773084,67.946212839643,0
6941084,K02348.01,2.51942328721346,0.232367309012431,0.204501986237015,7.02132228643637,0.486203029451081,0.449699275625271,0
6200235,K02350.01,1.49118460092223,0.337257368596829,0.244896019743347,1038.4934954394,48.7237851356206,46.3985594655873,0
1872821,K02351.01,1.61094304260512,0.115244236972979,0.0871586560192232,89.5889977142717,4.80687543483302,4.55115083979873,0
8013439,K02352.01,1.05583539334139,0.045789177585471,0.0678017646952776,225.330573154574,4.08958796372487,3.99804947718959,0
8013439,K02352.02,0.924732115019125,0.0467045896810041,0.0434758641048359,716.084640270323,12.9964215901091,12.7055187477481,0
8013439,K02352.03,0.993230790205727,0.188630904917464,0.107053910137226,429.119543515571,7.78821131811764,7.61388542435986,0
12505654,K02353.01,2.46290746530918,0.502973515182749,0.351655204036525,136.060402163652,5.89676965489102,5.65749489575366,0
7215678,K02354.01,50.3324666309475,957.858270063842,15.1665167155532,3521.16359359654,196.82881097934,184.686804990806,0
11670125,K02355.01,1.43578461074789,0.133590669948069,0.123061862846828,588.020532306131,46.6751825657781,42.7308817754511,0
11461844,K02356.01,2.71826066104569,0.775246677129078,0.239646435867575,352.507742774272,25.7478462837191,23.6730707352792,0
7449554,K02357.01,1.85869444996796,0.181908200694714,0.155899514956665,1134.87698078159,174.918080004761,146.649993744892,0
7449554,K02357.02,3.10814711841442,0.872257879084344,0.546038521197813,92.1232834334719,14.1989203541864,11.9042673065527,0
5716932,K02358.01,3.57020638840692,0.634910444805555,0.282758908144099,35.7175640806242,1.58399355627737,1.5071184452317,0
